Fx Fy Fz Tx Ty Tz 
0.0001982240696 0.0002399654265 0.01000180791 8.489689293e-05 -0.0002084556882 3.103249401e-06
0.000198228257 0.0002399833722 0.0100018004 8.489687266e-05 -0.0002084555193 3.103625371e-06
0.0001981846456 0.0002400255355 0.01000180421 8.489676081e-05 -0.0002084556364 3.10483404e-06
0.0001981911 0.0002400430555 0.01000179838 8.489666739e-05 -0.0002084555262 3.105199415e-06
0.0001981952174 0.0002400035273 0.01000181349 8.489673321e-05 -0.0002084558573 3.104308171e-06
0.0001981525358 0.0002400513027 0.01000181145 8.489669508e-05 -0.0002084558196 3.105671537e-06
0.0001981215568 0.0002400136734 0.01000178776 8.489658032e-05 -0.0002084553015 3.105168969e-06
0.0001981497146 0.0002400764743 0.01000180357 8.489660555e-05 -0.0002084556598 3.106272468e-06
0.0001981489197 0.0002399723047 0.01000178852 8.489648093e-05 -0.0002084553456 3.104144087e-06
0.0001981365682 0.0002399451114 0.01000179154 8.489630753e-05 -0.0002084554614 3.103637937e-06
0.0001981186897 0.0002399901601 0.01000180741 8.48963131e-05 -0.000208455826 3.104718008e-06
0.0001981045926 0.0002400507655 0.01000181156 8.48963749e-05 -0.0002084559041 3.106092506e-06
0.0001980348407 0.0002400197677 0.01000179537 8.489631986e-05 -0.0002084555432 3.105998295e-06
0.0001980560244 0.0002400305926 0.01000180965 8.489635097e-05 -0.0002084558645 3.10603461e-06
0.0001980816325 0.0002400385157 0.01000181821 8.489629773e-05 -0.0002084560762 3.10610984e-06
0.0001980831204 0.000240046967 0.01000179362 8.489598702e-05 -0.0002084555903 3.106174554e-06
0.0001980662453 0.000240099743 0.01000179936 8.489598594e-05 -0.0002084557229 3.107562688e-06
0.0001979909287 0.0002400912081 0.01000180169 8.489602546e-05 -0.0002084557646 3.107931216e-06
0.0001980201734 0.0002401160684 0.01000178784 8.489588474e-05 -0.0002084554817 3.108231949e-06
0.0001980255259 0.0002400416552 0.01000179686 8.489594866e-05 -0.0002084556736 3.106741159e-06
0.0001980379207 0.0002400188035 0.01000181145 8.489590988e-05 -0.000208456021 3.106090861e-06
0.0001979715263 0.0002399782959 0.01000180102 8.489581772e-05 -0.0002084558033 3.105766996e-06
0.0001979709503 0.0002400804393 0.01000181394 8.489588368e-05 -0.0002084560833 3.107878739e-06
0.0001979732898 0.0002400541752 0.010001807 8.489600121e-05 -0.0002084558907 3.10733681e-06
0.0001979167155 0.000240105215 0.01000178664 8.4895608e-05 -0.0002084555241 3.108884137e-06
0.0001979309505 0.0002401204528 0.0100017996 8.489565658e-05 -0.0002084558103 3.109120476e-06
0.0001979078259 0.0002401285282 0.01000180987 8.489567317e-05 -0.0002084560421 3.109408575e-06
0.0001978991133 0.0002401360173 0.01000181 8.489571211e-05 -0.0002084560341 3.109685848e-06
0.0001978806505 0.000240165947 0.0100018035 8.489561739e-05 -0.0002084559085 3.110540889e-06
0.0001979171995 0.0002401096552 0.01000178877 8.489549915e-05 -0.0002084555996 3.109041364e-06
0.0001978850857 0.0002400845555 0.0100017987 8.489543327e-05 -0.0002084558465 3.108789002e-06
0.0001978877201 0.0002400859188 0.0100017948 8.489529796e-05 -0.0002084557925 3.108799958e-06
0.0001978839685 0.0002400525752 0.01000179323 8.489527272e-05 -0.0002084557622 3.108129619e-06
0.0001978021439 0.0002401312763 0.01000180849 8.489530045e-05 -0.0002084561054 3.110401832e-06
0.0001978235252 0.0002401550467 0.01000179943 8.489535346e-05 -0.000208455881 3.110754956e-06
0.0001978273324 0.0002401796792 0.01000180689 8.489535915e-05 -0.0002084560515 3.111250334e-06
0.0001978220487 0.0002401632544 0.01000181712 8.489536377e-05 -0.0002084562861 3.110942077e-06
0.0001977908474 0.000240123454 0.0100018032 8.48952086e-05 -0.0002084560053 3.110423911e-06
0.0001977595723 0.0002401635091 0.01000180395 8.48951291e-05 -0.000208456043 3.111485782e-06
0.0001977656256 0.0002401973118 0.01000179808 8.489507985e-05 -0.0002084559194 3.112120955e-06
0.0001977694718 0.0002402430868 0.01000179971 8.489504466e-05 -0.0002084559663 3.113105314e-06
0.0001977595055 0.0002401619191 0.01000179151 8.489491325e-05 -0.0002084558122 3.11154146e-06
0.0001977715252 0.0002401494173 0.01000180175 8.489483846e-05 -0.0002084560685 3.111164734e-06
0.0001977614094 0.0002401443355 0.01000181061 8.4894906e-05 -0.0002084562546 3.111117481e-06
0.0001977270017 0.0002401527567 0.01000180754 8.489486327e-05 -0.0002084561944 3.111579153e-06
0.0001976845592 0.000240216577 0.01000181036 8.489482133e-05 -0.0002084562695 3.113243424e-06
0.0001976804543 0.0002402104242 0.01000179333 8.489471853e-05 -0.0002084559025 3.11319059e-06
0.0001976796321 0.0002402296848 0.01000179966 8.489468953e-05 -0.0002084560557 3.113620916e-06
0.0001976713591 0.0002402469899 0.01000180938 8.489475242e-05 -0.0002084562626 3.114023038e-06
0.0001976504312 0.0002402649878 0.0100018051 8.489468187e-05 -0.0002084561823 3.11459339e-06
0.0001976252685 0.0002402624881 0.01000180662 8.489458424e-05 -0.0002084562427 3.114743377e-06
0.0001976227433 0.0002402820004 0.01000180693 8.489454483e-05 -0.0002084562596 3.115176225e-06
0.00019766825 0.0002402188381 0.01000178175 8.489443476e-05 -0.0002084557074 3.113587708e-06
0.0001976072787 0.0002402325547 0.01000180072 8.48943645e-05 -0.0002084561643 3.114351011e-06
0.0001976289162 0.000240206265 0.0100018001 8.489429758e-05 -0.0002084561673 3.113600682e-06
0.0001975813518 0.0002402691352 0.01000181426 8.489431337e-05 -0.000208456489 3.115241308e-06
0.0001975647302 0.0002402826366 0.01000180771 8.489433197e-05 -0.0002084563319 3.11571056e-06
0.0001975549836 0.0002402713383 0.01000180896 8.489428134e-05 -0.0002084563736 3.115551811e-06
0.0001975455015 0.000240227449 0.01000181268 8.489430269e-05 -0.0002084564527 3.114696126e-06
0.0001975527863 0.0002402553077 0.01000180097 8.489411746e-05 -0.0002084562313 3.11522603e-06
0.0001975314253 0.000240336343 0.01000178619 8.48939145e-05 -0.0002084559433 3.117168405e-06
0.0001975177823 0.0002402976856 0.01000180162 8.489402709e-05 -0.0002084562687 3.116386553e-06
0.0001974752626 0.0002403325786 0.01000180461 8.489399849e-05 -0.0002084563443 3.117541499e-06
0.0001974626233 0.0002403246185 0.01000179663 8.489391266e-05 -0.0002084561827 3.117506807e-06
0.0001974790755 0.0002403274717 0.0100018024 8.489397989e-05 -0.0002084562979 3.117435791e-06
0.0001974924645 0.0002402787205 0.01000180529 8.48938976e-05 -0.0002084563869 3.116333485e-06
0.0001974706598 0.0002402485376 0.01000179731 8.489362816e-05 -0.0002084562741 3.115909627e-06
0.0001974643544 0.0002402126873 0.0100017871 8.489364435e-05 -0.000208456033 3.115176714e-06
0.0001974309584 0.0002403890137 0.01000181541 8.489372779e-05 -0.0002084566633 3.119104564e-06
0.0001974338883 0.0002403379991 0.01000180314 8.489368941e-05 -0.0002084563892 3.11800272e-06
0.0001974082328 0.0002403439231 0.01000179082 8.489361985e-05 -0.0002084561224 3.118394911e-06
0.0001974038887 0.0002403077818 0.0100018096 8.489378279e-05 -0.0002084565118 3.117642443e-06
0.0001973866995 0.0002403709552 0.01000182124 8.489372379e-05 -0.0002084567964 3.11914638e-06
0.0001973860261 0.0002403260438 0.01000179657 8.489358719e-05 -0.0002084562626 3.118268937e-06
0.0001973513358 0.0002403736898 0.0100018043 8.489344773e-05 -0.0002084564772 3.11951176e-06
0.0001973657799 0.0002403880533 0.01000180111 8.489347893e-05 -0.0002084563945 3.119697773e-06
0.0001973278048 0.0002404382803 0.01000180206 8.489338402e-05 -0.0002084564413 3.12103493e-06
0.0001973496517 0.0002403702997 0.0100017939 8.489327792e-05 -0.0002084562816 3.119494061e-06
0.0001973742081 0.000240314252 0.01000180365 8.489318081e-05 -0.0002084565328 3.118119295e-06
0.0001973505612 0.0002402547456 0.01000180611 8.489334475e-05 -0.0002084565448 3.117035326e-06
0.0001973177208 0.000240410043 0.01000181111 8.489324767e-05 -0.000208456685 3.120595981e-06
0.0001972860044 0.000240403562 0.01000179975 8.489318113e-05 -0.0002084564394 3.120741859e-06
0.0001972554856 0.0002404213122 0.010001794 8.489293956e-05 -0.0002084563702 3.121362293e-06
0.0001972556992 0.0002404255382 0.01000180473 8.489301138e-05 -0.0002084565982 3.121456268e-06
0.0001972924972 0.0002404452988 0.01000181913 8.489311168e-05 -0.0002084569039 3.121530367e-06
0.0001972440295 0.0002404082259 0.01000181152 8.489306223e-05 -0.0002084567406 3.121181119e-06
0.0001972228625 0.0002404503622 0.01000180274 8.489290333e-05 -0.0002084565794 3.122259389e-06
0.0001972130393 0.0002404411149 0.01000180441 8.489294745e-05 -0.0002084566054 3.122162273e-06
0.0001972139399 0.0002404538356 0.01000179654 8.489286411e-05 -0.0002084564457 3.122432254e-06
0.0001972017805 0.000240398246 0.01000178596 8.489268715e-05 -0.0002084562484 3.121414422e-06
0.0001972220858 0.0002403672964 0.01000180181 8.489264173e-05 -0.0002084566266 3.120538414e-06
0.0001971994203 0.0002403488077 0.01000179625 8.489261311e-05 -0.0002084565047 3.120328721e-06
0.0001971940654 0.0002404442934 0.01000179646 8.489250685e-05 -0.0002084565376 3.122404462e-06
0.0001971762369 0.0002404053109 0.01000180845 8.489258205e-05 -0.0002084567936 3.121725631e-06
0.0001971511344 0.0002404256335 0.01000181398 8.489265394e-05 -0.0002084569008 3.122309628e-06
0.0001971272489 0.0002404274035 0.01000180369 8.489265416e-05 -0.0002084566623 3.122583143e-06
0.0001971177253 0.0002404571821 0.01000180705 8.489257457e-05 -0.0002084567609 3.123320608e-06
0.0001971352747 0.000240422286 0.01000180926 8.489253534e-05 -0.0002084568217 3.122447135e-06
0.0001971106876 0.0002404889887 0.01000180298 8.489236478e-05 -0.0002084567217 3.124044526e-06
0.0001970873532 0.0002404827445 0.0100017983 8.489235139e-05 -0.0002084566161 3.124091184e-06
0.0001970788254 0.0002405214529 0.01000180613 8.489228452e-05 -0.0002084568139 3.124988419e-06
0.0001970764839 0.0002405397487 0.01000180577 8.489225569e-05 -0.0002084568133 3.125450144e-06
0.0001970870405 0.0002404541006 0.01000177746 8.489193142e-05 -0.0002084562458 3.123646256e-06
0.0001970671041 0.0002404132826 0.01000180251 8.489212662e-05 -0.0002084567722 3.122905824e-06
0.0001970615998 0.0002404337772 0.01000181182 8.489214544e-05 -0.0002084569819 3.123351799e-06
0.0001970897106 0.0002403370096 0.01000179251 8.48922137e-05 -0.0002084565169 3.121100285e-06
0.000197041118 0.0002404080528 0.01000178818 8.489188164e-05 -0.0002084565044 3.122998522e-06
0.0001970244467 0.0002404130454 0.01000180609 8.489187201e-05 -0.0002084569197 3.123224114e-06
0.0001970479212 0.0002404835951 0.01000181722 8.489195285e-05 -0.0002084571547 3.12445434e-06
0.0001970293558 0.0002404808615 0.01000180657 8.489201805e-05 -0.0002084568908 3.124649905e-06
0.0001969891267 0.0002404773213 0.01000180772 8.489191542e-05 -0.0002084569436 3.124850085e-06
0.0001970008613 0.0002404359154 0.01000179972 8.489187231e-05 -0.0002084567697 3.123908194e-06
0.0001969784584 0.0002404810765 0.01000180104 8.48918536e-05 -0.0002084568046 3.125078385e-06
0.0001969606991 0.000240525817 0.01000181572 8.489182008e-05 -0.0002084571524 3.12614935e-06
0.0001969473849 0.0002405075837 0.01000179408 8.489161063e-05 -0.0002084567072 3.125913623e-06
0.0001969575843 0.0002405246454 0.01000179356 8.489151804e-05 -0.0002084567197 3.126165689e-06
0.0001969399784 0.0002404643183 0.01000179496 8.489151723e-05 -0.0002084567525 3.125105987e-06
0.0001969696307 0.0002404220252 0.01000181252 8.489152466e-05 -0.0002084571561 3.123885954e-06
0.0001969091973 0.0002405096916 0.01000182803 8.48915086e-05 -0.0002084575171 3.126191408e-06
0.0001969060826 0.0002404489686 0.01000179579 8.489127035e-05 -0.000208456835 3.124967799e-06
0.000196867863 0.0002404959762 0.01000178947 8.489116149e-05 -0.0002084567173 3.126315635e-06
0.0001968761801 0.000240575537 0.0100018065 8.489128596e-05 -0.0002084570769 3.12795067e-06
0.0001968459936 0.0002405788217 0.01000180554 8.489122931e-05 -0.000208457069 3.128282983e-06
0.0001968285785 0.0002405118952 0.01000179629 8.489122136e-05 -0.0002084568565 3.127002659e-06
0.0001968266335 0.0002405556481 0.01000181977 8.489133996e-05 -0.0002084573668 3.127971471e-06
0.0001968379665 0.0002405492024 0.01000180955 8.489121715e-05 -0.000208457163 3.127759237e-06
0.0001968637376 0.0002404673969 0.01000178662 8.489104044e-05 -0.0002084566809 3.125903013e-06
0.0001968318109 0.0002404890619 0.01000179869 8.489102416e-05 -0.0002084569639 3.126612924e-06
0.0001968211069 0.0002404784308 0.01000180555 8.489096503e-05 -0.0002084571373 3.126375678e-06
0.0001968010235 0.0002405539579 0.01000180988 8.489095382e-05 -0.0002084572393 3.128145719e-06
0.0001967588722 0.0002405809931 0.01000180833 8.489093262e-05 -0.0002084572082 3.129082589e-06
0.000196762464 0.0002405756278 0.01000179689 8.489083746e-05 -0.0002084569685 3.128946124e-06
0.0001967533131 0.0002405866302 0.01000180651 8.489086235e-05 -0.0002084571834 3.129237077e-06
0.0001967466538 0.0002406064884 0.01000182498 8.489096288e-05 -0.0002084575832 3.129733561e-06
0.0001967229394 0.0002405841482 0.01000179904 8.489073891e-05 -0.0002084570429 3.129496658e-06
0.0001967067581 0.0002406117098 0.01000180512 8.489067914e-05 -0.0002084571983 3.130167088e-06
0.0001967419602 0.0002405807027 0.01000179544 8.489064728e-05 -0.000208456983 3.129315078e-06
0.0001967192143 0.0002405799215 0.01000179423 8.489051458e-05 -0.0002084569907 3.129486263e-06
0.0001967160651 0.000240527019 0.01000179925 8.48904605e-05 -0.0002084571206 3.128374999e-06
0.0001966571047 0.0002405736261 0.01000181314 8.489051491e-05 -0.0002084574257 3.129753571e-06
0.0001966629573 0.0002405935765 0.01000179699 8.489047452e-05 -0.0002084570624 3.130199274e-06
0.0001966600004 0.0002406431208 0.01000180725 8.489046309e-05 -0.000208457302 3.1312725e-06
0.000196665952 0.0002406313907 0.01000181012 8.489051746e-05 -0.0002084573529 3.130997543e-06
0.0001966211638 0.0002406000741 0.01000179995 8.489039216e-05 -0.0002084571508 3.13072079e-06
0.0001966278343 0.00024061979 0.01000180672 8.489034642e-05 -0.000208457319 3.131083947e-06
0.000196649883 0.0002405645402 0.01000180187 8.489022562e-05 -0.0002084572397 3.12979208e-06
0.0001966478616 0.0002405293524 0.01000179344 8.489007637e-05 -0.0002084570843 3.129049679e-06
0.0001966132818 0.0002405727617 0.01000179888 8.489006305e-05 -0.0002084572127 3.130199736e-06
0.0001966005673 0.0002405613016 0.01000180557 8.489013497e-05 -0.0002084573473 3.130109572e-06
0.0001965944112 0.0002406367886 0.0100018214 8.489013765e-05 -0.0002084577112 3.131689673e-06
0.0001965702176 0.0002406173855 0.01000179539 8.48900768e-05 -0.0002084571256 3.131509358e-06
0.0001965344297 0.0002406876051 0.01000181247 8.489002323e-05 -0.0002084575342 3.133296236e-06
0.0001965528637 0.0002406089081 0.01000180552 8.489006129e-05 -0.0002084573627 3.131515254e-06
0.0001965355274 0.0002406587102 0.0100018066 8.488992036e-05 -0.0002084574246 3.132692016e-06
0.0001965215682 0.0002406645039 0.0100018019 8.488985278e-05 -0.0002084573337 3.132980415e-06
0.0001965315063 0.0002406524375 0.01000179224 8.488964107e-05 -0.0002084571666 3.13264147e-06
0.0001965301191 0.0002406441016 0.01000179066 8.488951831e-05 -0.0002084571631 3.132490363e-06
0.0001965171016 0.0002406358815 0.01000181063 8.488959332e-05 -0.000208457604 3.132399092e-06
0.000196455419 0.0002406537975 0.01000181732 8.488970458e-05 -0.0002084577276 3.133258646e-06
0.0001964571969 0.000240618065 0.01000179873 8.4889617e-05 -0.0002084573204 3.132493287e-06
0.0001964652776 0.0002406563472 0.01000180018 8.48895691e-05 -0.0002084573661 3.133305167e-06
0.0001964567437 0.0002406688689 0.01000181346 8.488960538e-05 -0.0002084576623 3.133585058e-06
0.0001964385645 0.0002407161253 0.01000180116 8.488946975e-05 -0.0002084574142 3.134802499e-06
0.0001964238071 0.0002406947988 0.01000180423 8.488937535e-05 -0.0002084575099 3.134464073e-06
0.000196419965 0.0002407049061 0.01000181036 8.488937606e-05 -0.0002084576501 3.134664747e-06
0.0001964002002 0.0002407335256 0.01000180702 8.488935786e-05 -0.000208457577 3.13546234e-06
0.0001964291251 0.0002407310885 0.01000179204 8.488921226e-05 -0.0002084572702 3.135251374e-06
0.0001964168667 0.0002406446926 0.0100017951 8.488914909e-05 -0.0002084573576 3.133515771e-06
0.0001964172981 0.000240645354 0.01000180673 8.488908643e-05 -0.0002084576427 3.133493368e-06
0.0001964103817 0.0002405906642 0.01000178965 8.488903352e-05 -0.0002084572615 3.132452965e-06
0.0001963693601 0.0002406714688 0.01000181001 8.48890464e-05 -0.0002084577278 3.134463235e-06
0.0001963508619 0.0002406140799 0.01000180773 8.488907332e-05 -0.0002084576664 3.133415704e-06
0.0001963703326 0.0002406538986 0.01000181057 8.488904697e-05 -0.0002084577384 3.134009465e-06
0.0001963356154 0.0002407022624 0.01000180314 8.488903318e-05 -0.0002084575695 3.135393047e-06
0.0001963179469 0.0002406779275 0.01000179173 8.48887926e-05 -0.0002084573693 3.134903175e-06
0.0001963243427 0.0002407671874 0.01000179642 8.488868501e-05 -0.0002084575066 3.136834243e-06
0.0001962648342 0.0002407367603 0.01000180666 8.488880734e-05 -0.0002084577091 3.136651116e-06
0.0001962639306 0.000240758807 0.01000179923 8.488863515e-05 -0.0002084575826 3.137176465e-06
0.0001962786641 0.0002407234904 0.01000180664 8.488879078e-05 -0.0002084577118 3.13636287e-06
0.0001962952318 0.0002406941787 0.01000179803 8.488870279e-05 -0.0002084575367 3.135639451e-06
0.0001962646988 0.0002406850637 0.01000178509 8.488832789e-05 -0.0002084573375 3.135747504e-06
0.000196294139 0.0002406719537 0.01000181647 8.488854984e-05 -0.0002084580032 3.135127819e-06
0.0001962026098 0.0002407395274 0.01000181204 8.488844151e-05 -0.0002084579282 3.137321796e-06
0.0001962261688 0.0002407671239 0.01000181059 8.488849849e-05 -0.0002084578789 3.137674844e-06
0.0001962130285 0.0002407790999 0.01000179619 8.488826619e-05 -0.0002084576075 3.138129157e-06
0.0001962042541 0.0002407596814 0.01000180709 8.48884663e-05 -0.0002084578048 3.137737894e-06
0.0001961988861 0.0002408041078 0.01000181194 8.488836185e-05 -0.0002084579446 3.138739638e-06
0.000196216547 0.0002406978552 0.01000179863 8.488832452e-05 -0.0002084576469 3.136412062e-06
0.0001961819335 0.0002406989338 0.01000180497 8.48881603e-05 -0.000208457837 3.136716256e-06
0.0001961894213 0.0002407014629 0.010001798 8.488812026e-05 -0.0002084576861 3.136707581e-06
0.0001961882513 0.0002407276834 0.0100017948 8.488805983e-05 -0.0002084576276 3.137251658e-06
0.0001961619101 0.0002407125021 0.01000180121 8.488806909e-05 -0.0002084577723 3.137124795e-06
0.0001961349194 0.0002407776435 0.01000181653 8.488804826e-05 -0.0002084581308 3.13870746e-06
0.0001961632498 0.0002407722909 0.01000181562 8.488810541e-05 -0.0002084580939 3.138363537e-06
0.0001961174539 0.0002408026825 0.01000180935 8.48880885e-05 -0.0002084579531 3.139463173e-06
0.0001961057907 0.0002408060727 0.01000180671 8.488796779e-05 -0.0002084579239 3.139634688e-06
0.0001961015916 0.0002407701952 0.01000180218 8.488791619e-05 -0.0002084578318 3.138862408e-06
0.0001960813253 0.0002408370887 0.01000180877 8.48878722e-05 -0.0002084579953 3.14046061e-06
0.000196098463 0.0002408378194 0.01000180128 8.488784373e-05 -0.0002084578295 3.140408692e-06
0.0001960747733 0.0002408271722 0.01000179626 8.488767812e-05 -0.0002084577569 3.140285646e-06
0.0001960750641 0.0002407982193 0.01000179958 8.488762602e-05 -0.0002084578477 3.139723717e-06
0.0001960804078 0.0002407770161 0.01000180312 8.488754221e-05 -0.0002084579518 3.13926891e-06
0.0001960627039 0.0002407626603 0.0100018002 8.488749255e-05 -0.000208457897 3.139112918e-06
0.0001960278074 0.0002407963894 0.01000181727 8.488762186e-05 -0.0002084582559 3.140052451e-06
0.0001960123448 0.0002408537503 0.01000180901 8.488753566e-05 -0.000208458087 3.141406117e-06
0.0001960153016 0.0002408111902 0.01000178918 8.488747225e-05 -0.0002084576448 3.140549111e-06
0.0001960041455 0.0002408693195 0.01000182 8.488752292e-05 -0.000208458343 3.141829857e-06
0.0001960013822 0.0002408463495 0.01000180557 8.488735782e-05 -0.0002084580535 3.141392261e-06
0.0001959794085 0.0002408486463 0.01000179553 8.488720123e-05 -0.0002084578623 3.141630797e-06
0.0001959546605 0.000240845655 0.01000181097 8.48872676e-05 -0.0002084582004 3.141730284e-06
0.0001959669575 0.0002409076902 0.01000181767 8.488724637e-05 -0.0002084583608 3.142995882e-06
0.0001959597709 0.0002408844152 0.0100017986 8.488708445e-05 -0.0002084579626 3.14258406e-06
0.0001959851453 0.0002408546953 0.01000178622 8.488689855e-05 -0.0002084577263 3.141774408e-06
0.0001959451827 0.0002408018664 0.01000179031 8.488698608e-05 -0.000208457797 3.141037004e-06
0.0001959163656 0.0002408318148 0.0100018034 8.488688945e-05 -0.0002084581245 3.141780765e-06
0.0001959483185 0.0002407798332 0.01000178709 8.488684359e-05 -0.0002084577594 3.14048497e-06
0.0001959083938 0.0002408401652 0.01000181851 8.48869239e-05 -0.0002084584633 3.142055164e-06
0.0001958835816 0.0002408015927 0.01000180511 8.488702281e-05 -0.0002084581253 3.141405983e-06
0.0001958756992 0.0002408726104 0.01000180383 8.488686336e-05 -0.0002084581382 3.1429985e-06
0.0001958562394 0.0002408753775 0.01000181977 8.488687529e-05 -0.0002084585031 3.143286829e-06
0.0001958687683 0.00024086013 0.01000180866 8.488665769e-05 -0.0002084583039 3.142813069e-06
0.0001958350897 0.0002408975462 0.01000180482 8.488662444e-05 -0.0002084582233 3.143924118e-06
0.000195866915 0.0002408855905 0.01000180969 8.488680772e-05 -0.0002084582868 3.143431977e-06
0.0001958734951 0.0002407755054 0.01000179288 8.488655027e-05 -0.0002084579672 3.141033027e-06
0.0001958379886 0.0002408149193 0.01000181854 8.488648822e-05 -0.0002084585759 3.142168176e-06
0.0001958463637 0.0002407706858 0.01000181349 8.488646642e-05 -0.0002084584638 3.14113733e-06
0.0001958077657 0.0002408692871 0.01000179849 8.488630228e-05 -0.0002084581602 3.143488614e-06
0.0001958049613 0.000240865945 0.01000179334 8.488636632e-05 -0.0002084580235 3.143548256e-06
0.0001957795364 0.0002409256022 0.0100018134 8.48863496e-05 -0.0002084584904 3.144983021e-06
0.000195761128 0.0002408476411 0.01000179752 8.488629283e-05 -0.0002084581378 3.1435189e-06
0.0001957594233 0.0002409152443 0.01000181941 8.488635805e-05 -0.0002084586263 3.144955801e-06
0.0001958132805 0.0002408098833 0.01000179409 8.488620816e-05 -0.0002084580813 3.142345142e-06
0.0001957403296 0.0002408119361 0.01000179385 8.488599789e-05 -0.0002084581312 3.143001946e-06
0.0001957574038 0.0002408476742 0.01000180614 8.488605562e-05 -0.0002084583997 3.143562248e-06
0.0001957494856 0.0002408834711 0.01000180211 8.48859523e-05 -0.0002084583334 3.144397313e-06
0.0001957220486 0.0002408604123 0.01000181672 8.488605089e-05 -0.0002084586434 3.144083453e-06
0.0001957092575 0.0002409388302 0.01000182007 8.488600296e-05 -0.0002084587329 3.14586887e-06
0.0001957044677 0.0002408848944 0.01000179596 8.488596131e-05 -0.0002084581863 3.144865192e-06
0.0001956907766 0.000240914164 0.01000181267 8.488598082e-05 -0.0002084585665 3.14552684e-06
0.0001956891586 0.0002409409576 0.01000180367 8.488590286e-05 -0.000208458379 3.14615761e-06
0.0001956421499 0.0002408864968 0.01000179073 8.4885764e-05 -0.000208458116 3.145381945e-06
0.0001956549286 0.0002409445733 0.01000181385 8.488584715e-05 -0.0002084586274 3.146476705e-06
0.0001956369107 0.0002409802611 0.01000181158 8.488576595e-05 -0.0002084585961 3.147388788e-06
0.0001956831761 0.0002409390328 0.01000179095 8.488560088e-05 -0.0002084581639 3.146200637e-06
0.0001956452172 0.0002408809669 0.0100017951 8.488550529e-05 -0.0002084582849 3.145289034e-06
0.0001956475583 0.0002408659653 0.0100018013 8.488545026e-05 -0.0002084584424 3.144924821e-06
0.0001956582979 0.0002408532797 0.01000180115 8.488552534e-05 -0.0002084584183 3.144592829e-06
0.0001955753923 0.0002409734843 0.01000182665 8.488559541e-05 -0.0002084589875 3.147760308e-06
0.0001956096291 0.0002409537383 0.01000180788 8.488548111e-05 -0.0002084585834 3.147114108e-06
0.0001955960228 0.0002409311394 0.01000179896 8.488539708e-05 -0.0002084583992 3.146740999e-06
0.0001955427009 0.0002409815515 0.01000180765 8.488534313e-05 -0.0002084586137 3.148230583e-06
0.0001955669468 0.0002409664682 0.01000181655 8.488535049e-05 -0.0002084588172 3.147733587e-06
0.0001955513141 0.0002409425573 0.01000180182 8.488521869e-05 -0.0002084585113 3.14740912e-06
0.000195549986 0.0002409788081 0.01000180388 8.488521514e-05 -0.0002084585589 3.148128296e-06
0.0001955343304 0.0002409850617 0.01000180732 8.488530607e-05 -0.0002084586132 3.148423669e-06
0.0001955503549 0.0002409893487 0.0100017943 8.48850683e-05 -0.0002084583762 3.148403724e-06
0.0001955334707 0.0002409292093 0.01000179529 8.488492286e-05 -0.0002084584379 3.147287775e-06
0.0001955097495 0.0002408948536 0.01000180396 8.488486582e-05 -0.0002084586529 3.146720314e-06
0.0001955357076 0.000240881964 0.010001791 8.488487887e-05 -0.0002084583493 3.146265161e-06
0.0001954772525 0.0002410240942 0.01000182502 8.488497568e-05 -0.0002084591081 3.149675507e-06
0.0001954745543 0.0002409547711 0.01000180585 8.488494634e-05 -0.0002084586719 3.148288168e-06
0.0001954930835 0.0002409346774 0.01000180596 8.488493394e-05 -0.0002084586777 3.147755873e-06
0.0001954590219 0.000240967321 0.0100018125 8.488490679e-05 -0.0002084588352 3.148718389e-06
0.0001954698063 0.0002410103886 0.01000181094 8.488477837e-05 -0.0002084588333 3.149522103e-06
0.0001954496613 0.000240978768 0.01000179884 8.488464943e-05 -0.0002084585874 3.149035325e-06
0.000195402726 0.0002410349925 0.01000181363 8.488461558e-05 -0.000208458937 3.150594028e-06
0.0001954311484 0.0002410280239 0.01000180467 8.488465464e-05 -0.0002084587191 3.150237486e-06
0.0001954835785 0.0002409815166 0.01000178899 8.488446507e-05 -0.0002084584079 3.148858718e-06
0.0001954403225 0.0002409681575 0.01000179791 8.488438133e-05 -0.0002084586364 3.14898094e-06
0.0001954227943 0.0002409282861 0.01000180645 8.488435256e-05 -0.000208458841 3.148240715e-06
0.0001953812355 0.000241001652 0.01000181743 8.488440474e-05 -0.0002084590791 3.150059422e-06
0.0001953542435 0.0002410169076 0.01000180647 8.488437275e-05 -0.0002084588337 3.150645722e-06
0.0001953573183 0.0002409736694 0.01000179692 8.488426668e-05 -0.0002084586407 3.14974782e-06
0.0001953817573 0.0002409991922 0.01000180297 8.488426879e-05 -0.0002084587789 3.150089626e-06
0.0001953488149 0.0002410721214 0.0100018184 8.488421696e-05 -0.0002084591491 3.151833963e-06
0.0001953469351 0.0002410354572 0.01000180318 8.48842339e-05 -0.0002084587924 3.151145301e-06
0.0001953135722 0.0002410570632 0.01000180418 8.488408294e-05 -0.0002084588548 3.151856013e-06
0.0001953278492 0.0002409816462 0.0100018091 8.488425389e-05 -0.000208458922 3.150169796e-06
0.0001953045382 0.0002410309827 0.010001819 8.488425731e-05 -0.0002084591494 3.151358958e-06
0.000195316683 0.0002410598359 0.01000181345 8.488415989e-05 -0.0002084590466 3.151929155e-06
0.0001953581771 0.0002410289046 0.01000178524 8.488372279e-05 -0.0002084585114 3.15087334e-06
